Date,Close/Last,Volume,Open,High,Low,Day
12/20/2023,194.83,52242820,196.90,197.68,194.83,962
12/21/2023,194.68,46482550,196.10,197.08,193.50,963
12/22/2023,193.60,37149570,195.18,195.41,192.97,964
12/26/2023,193.05,28919310,193.61,193.89,192.83,965
12/27/2023,193.15,48087680,192.49,193.50,191.09,966
12/28/2023,193.58,34049900,194.14,194.66,193.17,967
12/29/2023,192.53,42672150,193.90,194.40,191.73,968
01/02/2024,185.64,82488670,187.15,188.44,183.89,969
01/03/2024,184.25,58414460,184.22,185.88,183.43,970
01/04/2024,181.91,71983570,182.15,183.09,180.88,971
01/05/2024,181.18,62379660,181.99,182.76,180.17,972
01/08/2024,185.56,59144470,182.09,185.60,181.50,973
01/09/2024,185.14,42841810,183.92,185.15,182.73,974
01/10/2024,186.19,46792910,184.35,186.40,183.92,975
01/11/2024,185.59,49128410,186.54,187.05,183.62,976
01/12/2024,185.92,40477780,186.06,186.74,185.19,977
01/16/2024,183.63,65603040,182.16,184.26,180.93,978
01/17/2024,182.68,47317430,181.27,182.93,180.30,979
01/18/2024,188.63,78005750,186.09,189.14,185.83,980
01/19/2024,191.56,68902990,189.33,191.95,188.82,981
01/22/2024,193.89,60133850,192.30,195.33,192.26,982
01/23/2024,195.18,42355590,195.02,195.75,193.83,983
01/24/2024,194.50,53631320,195.42,196.38,194.34,984
01/25/2024,194.17,54822130,195.22,196.27,193.11,985
01/26/2024,192.42,44594010,194.27,194.76,191.94,986
01/29/2024,191.73,47145620,192.01,192.20,189.58,987
01/30/2024,188.04,55859370,190.94,191.80,187.47,988
01/31/2024,184.40,55467800,187.04,187.10,184.35,989
02/01/2024,186.86,64885410,183.99,186.95,183.82,990
02/02/2024,185.85,102551700,179.86,187.33,179.25,991
02/05/2024,187.68,69668820,188.15,189.25,185.84,992
02/06/2024,189.30,43490760,186.86,189.31,186.77,993
02/07/2024,189.41,53438960,190.64,191.05,188.61,994
02/08/2024,188.32,40962050,189.39,189.54,187.35,995
02/09/2024,188.85,45155220,188.65,189.99,188.00,996
02/12/2024,187.15,41781930,188.42,188.67,186.79,997
02/13/2024,185.04,56529530,185.77,186.21,183.51,998
02/14/2024,184.15,54630520,185.32,185.53,182.44,999
02/15/2024,183.86,65434500,183.55,184.49,181.35,1000
02/16/2024,182.31,49752470,183.42,184.85,181.67,1001
02/20/2024,181.56,53665550,181.79,182.43,180.00,1002
02/21/2024,182.32,41529670,181.94,182.89,180.66,1003
02/22/2024,184.37,52292210,183.48,184.96,182.46,1004
02/23/2024,182.52,45119680,185.01,185.04,182.23,1005
02/26/2024,181.16,40867420,182.24,182.76,180.65,1006
02/27/2024,182.63,54318850,181.10,183.92,179.56,1007
02/28/2024,181.42,48953940,182.51,183.12,180.13,1008
02/29/2024,180.75,136682600,181.27,182.57,179.53,1009
03/01/2024,179.66,73563080,179.55,180.53,177.38,1010
03/04/2024,175.10,81510100,176.15,176.90,173.79,1011
03/05/2024,170.12,95132360,170.76,172.04,169.62,1012
03/06/2024,169.12,68587710,171.06,171.24,168.68,1013
03/07/2024,169.00,71765060,169.15,170.73,168.49,1014
03/08/2024,170.73,76267040,169.00,173.70,168.94,1015
03/11/2024,172.75,60139470,172.94,174.38,172.05,1016
03/12/2024,173.23,59825370,173.15,174.03,171.01,1017
03/13/2024,171.13,52488690,172.77,173.19,170.76,1018
03/14/2024,173.00,72913510,172.91,174.31,172.05,1019
03/15/2024,172.62,121752700,171.17,172.62,170.29,1020
03/18/2024,173.72,75604180,175.57,177.71,173.52,1021
03/19/2024,176.08,55215240,174.34,176.61,173.03,1022
03/20/2024,178.67,53423100,175.72,178.67,175.09,1023
03/21/2024,171.37,106181300,177.05,177.49,170.84,1024
03/22/2024,172.28,71160140,171.76,173.05,170.06,1025
03/25/2024,170.85,54288330,170.57,171.94,169.45,1026
03/26/2024,169.71,57388450,170.00,171.42,169.58,1027
03/27/2024,173.31,60273270,170.41,173.60,170.11,1028
03/28/2024,171.48,65672690,171.75,172.23,170.51,1029
04/01/2024,170.03,46240500,171.19,171.25,169.48,1030
04/02/2024,168.84,49329480,169.08,169.34,168.23,1031
04/03/2024,169.65,47691720,168.79,170.68,168.58,1032
04/04/2024,168.82,53704390,170.29,171.92,168.82,1033
04/05/2024,169.58,42104830,169.59,170.39,168.95,1034
04/08/2024,168.45,37425510,169.03,169.20,168.24,1035
04/09/2024,169.67,42451210,168.70,170.08,168.35,1036
04/10/2024,167.78,49709340,168.80,169.09,167.11,1037
04/11/2024,175.04,91070280,168.34,175.46,168.16,1038
04/12/2024,176.55,101670900,174.26,178.36,174.21,1039
04/15/2024,172.69,73531770,175.36,176.63,172.50,1040
04/16/2024,169.38,73711240,171.75,173.76,168.27,1041
04/17/2024,168.00,50901210,169.61,170.65,168.00,1042
04/18/2024,167.04,43122900,168.03,168.64,166.55,1043
04/19/2024,165.00,68149380,166.21,166.40,164.08,1044
04/22/2024,165.84,48116440,165.52,167.26,164.77,1045
04/23/2024,166.90,49537760,165.35,167.05,164.92,1046
04/24/2024,169.02,48251840,166.54,169.30,166.21,1047
04/25/2024,169.89,50558330,169.53,170.61,168.15,1048
04/26/2024,169.30,44838350,169.88,171.34,169.18,1049
04/29/2024,173.50,68169420,173.37,176.03,173.10,1050
04/30/2024,170.33,65934780,173.33,174.99,170.00,1051
05/01/2024,169.30,50383150,169.58,172.71,169.11,1052
05/02/2024,173.03,94214920,172.51,173.42,170.89,1053
05/03/2024,183.38,163224100,186.65,187.00,182.66,1054
05/06/2024,181.71,78569670,182.35,184.20,180.42,1055
05/07/2024,182.40,77305770,183.45,184.90,181.32,1056
05/08/2024,182.74,45057090,182.85,183.07,181.45,1057
05/09/2024,184.57,48982970,182.56,184.66,182.11,1058
05/10/2024,183.05,50759500,184.90,185.09,182.13,1059
05/13/2024,186.28,72044810,185.44,187.10,184.62,1060
05/14/2024,187.43,52393620,187.51,188.30,186.29,1061
05/15/2024,189.72,70399990,187.91,190.65,187.37,1062
05/16/2024,189.84,52845230,190.47,191.10,189.66,1063
05/17/2024,189.87,41282930,189.51,190.81,189.18,1064
05/20/2024,191.04,44361280,189.33,191.92,189.01,1065
05/21/2024,192.35,42309400,191.09,192.73,190.92,1066
05/22/2024,190.90,34648550,192.27,192.82,190.27,1067
05/23/2024,186.88,51005920,190.98,191.00,186.63,1068
05/24/2024,189.98,36326980,188.82,190.58,188.04,1069
05/28/2024,189.99,52280050,191.51,193.00,189.10,1070
05/29/2024,190.29,53068020,189.61,192.25,189.51,1071
05/30/2024,191.29,49947940,190.76,192.18,190.63,1072
05/31/2024,192.25,75158280,191.44,192.57,189.91,1073
06/03/2024,194.03,50080540,192.90,194.99,192.52,1074
06/04/2024,194.35,47471450,194.64,195.32,193.03,1075
06/05/2024,195.87,54156790,195.40,196.90,194.87,1076
06/06/2024,194.48,41181750,195.69,196.50,194.17,1077
06/07/2024,196.89,53103910,194.65,196.94,194.14,1078
06/10/2024,193.12,97262080,196.90,197.30,192.15,1079
06/11/2024,207.15,172373300,193.65,207.16,193.63,1080
06/12/2024,213.07,198134300,207.37,220.20,206.90,1081
06/13/2024,214.24,97862730,214.74,216.75,211.60,1082
06/14/2024,212.49,70122750,213.85,215.17,211.30,1083
06/17/2024,216.67,93728300,213.37,218.95,212.72,1084
06/18/2024,214.29,79943250,217.59,218.63,213.00,1085
06/20/2024,209.68,86172450,213.93,214.24,208.85,1086
06/21/2024,207.49,246421400,210.39,211.89,207.11,1087
06/24/2024,208.14,80727010,207.72,212.70,206.59,1088
06/25/2024,209.07,56713870,209.15,211.38,208.61,1089
06/26/2024,213.25,66213190,211.50,214.86,210.64,1090
06/27/2024,214.10,49772710,214.69,215.74,212.35,1091
06/28/2024,210.62,82542720,215.77,216.07,210.30,1092
07/01/2024,216.75,60402930,212.09,217.51,211.92,1093
07/02/2024,220.27,58046180,216.15,220.38,215.10,1094
07/03/2024,221.55,37369800,220.00,221.55,219.03,1095
07/05/2024,226.34,60412410,221.65,226.45,221.65,1096
07/08/2024,227.82,59085860,227.09,227.85,223.25,1097
07/09/2024,228.68,48169820,227.93,229.40,226.37,1098
07/10/2024,232.98,62627690,229.30,233.08,229.25,1099
07/11/2024,227.57,64710620,231.39,232.39,225.77,1100
07/12/2024,230.54,53046530,228.92,232.64,228.68,1101
07/15/2024,234.40,62631250,236.48,237.23,233.09,1102
07/16/2024,234.82,43234280,235.00,236.27,232.33,1103
07/17/2024,228.88,57345880,229.45,231.46,226.64,1104
07/18/2024,224.18,66034590,230.28,230.44,222.27,1105
07/19/2024,224.31,49151450,224.82,226.80,223.28,1106
07/22/2024,223.96,48201840,227.01,227.78,223.09,1107
07/23/2024,225.01,39960260,224.37,226.94,222.68,1108
07/24/2024,218.54,61777580,224.00,224.80,217.13,1109
07/25/2024,217.49,51391200,218.93,220.85,214.62,1110
07/26/2024,217.96,41601350,218.70,219.49,216.01,1111
07/29/2024,218.24,36311780,216.96,219.30,215.75,1112
07/30/2024,218.80,41643840,219.19,220.33,216.12,1113
07/31/2024,222.08,50036260,221.44,223.82,220.63,1114
08/01/2024,218.36,62501000,224.37,224.48,217.02,1115
08/02/2024,219.86,105568600,219.15,225.60,217.71,1116
08/05/2024,209.27,119548600,199.09,213.50,196.00,1117
08/06/2024,207.23,69660490,205.30,209.99,201.07,1118
08/07/2024,209.82,63516420,206.90,213.64,206.39,1119
08/08/2024,213.31,47161150,213.11,214.20,208.83,1120
08/09/2024,216.24,42201650,212.10,216.78,211.97,1121
08/12/2024,217.53,38028090,216.07,219.51,215.60,1122
08/13/2024,221.27,44155330,219.01,221.89,219.01,1123
08/14/2024,221.72,41960570,220.57,223.03,219.70,1124
08/15/2024,224.72,46414010,224.60,225.35,222.76,1125
08/16/2024,226.05,44340240,223.92,226.83,223.65,1126
08/19/2024,225.89,40687810,225.72,225.99,223.04,1127
08/20/2024,226.51,30299030,225.77,227.17,225.45,1128
08/21/2024,226.40,34765480,226.52,227.98,225.05,1129
08/22/2024,224.53,43695320,227.79,228.34,223.90,1130
08/23/2024,226.84,38677250,225.66,228.22,224.33,1131
08/26/2024,227.18,30602210,226.76,227.28,223.89,1132
08/27/2024,228.03,35934560,226.00,228.85,224.89,1133
08/28/2024,226.49,38052170,227.92,229.86,225.68,1134
08/29/2024,229.79,51906300,230.10,232.92,228.88,1135
08/30/2024,229.00,52990770,230.19,230.40,227.48,1136
09/03/2024,222.77,50190570,228.55,229.00,221.17,1137
09/04/2024,220.85,43840200,221.66,221.78,217.48,1138
09/05/2024,222.38,36615400,221.63,225.48,221.52,1139
09/06/2024,220.82,48423010,223.95,225.24,219.77,1140
09/09/2024,220.91,67179970,220.82,221.27,216.71,1141
09/10/2024,220.11,51591030,218.92,221.48,216.73,1142
09/11/2024,222.66,44587070,221.46,223.09,217.89,1143
09/12/2024,222.77,37498230,222.50,223.55,219.82,1144
09/13/2024,222.50,36766620,223.58,224.04,221.91,1145
09/16/2024,216.32,59357430,216.54,217.22,213.92,1146
09/17/2024,216.79,45519340,215.75,216.90,214.50,1147
09/18/2024,220.69,59894930,217.55,222.71,217.54,1148
09/19/2024,228.87,66781320,224.99,229.82,224.63,1149
09/20/2024,228.20,318679900,229.97,233.09,227.62,1150
09/23/2024,226.47,54146020,227.34,229.45,225.81,1151
09/24/2024,227.37,43556070,228.65,229.35,225.73,1152
09/25/2024,226.37,42308720,224.93,227.29,224.02,1153
09/26/2024,227.52,36636710,227.30,228.50,225.41,1154
09/27/2024,227.79,34025970,228.46,229.52,227.30,1155
09/30/2024,233.00,54793390,230.04,233.00,229.65,1156
10/01/2024,226.21,63285050,229.52,229.65,223.74,1157
10/02/2024,226.78,32880610,225.89,227.37,223.02,1158
10/03/2024,225.67,34044160,225.14,226.81,223.32,1159
10/04/2024,226.80,37345100,227.90,228.00,224.13,1160
10/07/2024,221.69,39505350,224.50,225.69,221.33,1161
10/08/2024,225.77,31855690,224.30,225.98,223.25,1162
10/09/2024,229.54,33591090,225.23,229.75,224.83,1163
10/10/2024,229.04,28183540,227.78,229.50,227.17,1164
10/11/2024,227.55,31759190,229.30,229.41,227.34,1165
10/14/2024,231.30,39882090,228.70,231.73,228.60,1166
10/15/2024,233.85,64751370,233.61,237.49,232.37,1167
10/16/2024,231.78,34082240,231.60,232.12,229.84,1168
10/17/2024,232.15,32993810,233.43,233.85,230.52,1169
10/18/2024,235.00,46431470,236.18,236.18,234.01,1170
10/21/2024,236.48,36254470,234.45,236.85,234.45,1171
10/22/2024,235.86,38846580,233.89,236.22,232.60,1172
10/23/2024,230.76,52286980,234.08,235.14,227.76,1173
10/24/2024,230.57,31109500,229.98,230.82,228.41,1174
10/25/2024,231.41,38802300,229.74,233.22,229.57,1175
10/28/2024,233.40,36087130,233.32,234.73,232.55,1176
10/29/2024,233.67,35417250,233.10,234.33,232.32,1177
10/30/2024,230.10,47070910,232.61,233.47,229.55,1178
10/31/2024,225.91,64370090,229.34,229.83,225.37,1179
11/01/2024,222.91,65276740,220.97,225.35,220.27,1180
11/04/2024,222.01,44944470,220.99,222.79,219.71,1181
11/05/2024,223.45,28111340,221.80,223.95,221.14,1182
11/06/2024,222.72,54561120,222.61,226.07,221.19,1183
11/07/2024,227.48,42137690,224.63,227.88,224.57,1184
11/08/2024,226.96,38328820,227.17,228.66,226.41,1185
11/11/2024,224.23,42005600,225.00,225.70,221.50,1186
11/12/2024,224.23,40398300,224.55,225.59,223.36,1187
11/13/2024,225.12,48566220,224.01,226.65,222.76,1188
11/14/2024,228.22,44923940,225.02,228.87,225.00,1189
11/15/2024,225.00,47923700,226.40,226.92,224.27,1190
11/18/2024,228.02,44686020,225.25,229.74,225.17,1191
11/19/2024,228.28,36211770,226.98,230.16,226.66,1192
11/20/2024,229.00,35169570,228.06,229.93,225.89,1193
11/21/2024,228.52,42108330,228.88,230.16,225.71,1194
11/22/2024,229.87,38168250,228.06,230.72,228.06,1195
11/25/2024,232.87,90152830,231.46,233.25,229.74,1196
11/26/2024,235.06,45986190,233.33,235.57,233.33,1197
11/27/2024,234.93,33498440,234.47,235.69,233.81,1198
11/29/2024,237.33,28481380,234.81,237.81,233.97,1199
12/02/2024,239.59,48137100,237.27,240.79,237.16,1200
12/03/2024,242.65,38861020,239.81,242.76,238.90,1201
12/04/2024,243.01,44383940,242.87,244.11,241.25,1202
12/05/2024,243.04,40033880,243.99,244.54,242.13,1203
12/06/2024,242.84,36870620,242.91,244.63,242.08,1204
12/09/2024,246.75,44649230,241.83,247.24,241.75,1205
12/10/2024,247.77,36914810,246.89,248.21,245.34,1206
12/11/2024,246.49,45205810,247.96,250.80,246.26,1207
12/12/2024,247.96,32777530,246.89,248.74,245.68,1208
12/13/2024,248.13,33155290,247.82,249.29,246.24,1209
12/16/2024,251.04,51694750,247.99,251.38,247.65,1210
12/17/2024,253.48,51356360,250.08,253.83,249.78,1211
12/18/2024,248.05,56774100,252.16,254.28,247.74,1212
12/19/2024,249.79,60882260,247.50,252.00,247.09,1213
12/20/2024,254.49,147495300,248.04,255.00,245.69,1214
12/23/2024,255.27,40858770,254.77,255.65,253.45,1215
12/24/2024,258.20,23234710,255.49,258.21,255.29,1216
12/26/2024,259.02,27262980,258.19,260.10,257.63,1217
12/27/2024,255.59,42355320,257.83,258.70,253.06,1218
12/30/2024,252.20,35557540,252.23,253.50,250.75,1219
12/31/2024,250.42,39480720,252.44,253.28,249.43,1220
01/02/2025,243.85,55740730,248.93,249.10,241.82,1221
01/03/2025,243.36,40244110,243.36,244.18,241.89,1222
01/06/2025,245.00,45045570,244.31,247.33,243.20,1223
01/07/2025,242.21,40855960,242.98,245.55,241.35,1224
01/08/2025,242.70,37628940,241.92,243.71,240.05,1225
01/10/2025,236.85,61710860,240.01,240.16,233.00,1226
01/13/2025,234.40,49630730,233.53,234.67,229.72,1227
01/14/2025,233.28,39435290,234.75,236.12,232.47,1228
01/15/2025,237.87,39831970,234.64,238.96,234.43,1229
01/16/2025,228.26,71759050,237.35,238.01,228.03,1230
01/17/2025,229.98,68488300,232.12,232.29,228.48,1231
01/21/2025,222.64,98070430,224.00,224.42,219.38,1232
01/22/2025,223.83,64126500,219.79,224.12,219.79,1233
01/23/2025,223.66,60234760,224.74,227.03,222.30,1234
01/24/2025,222.78,54697910,224.78,225.63,221.41,1235
01/27/2025,229.86,94863420,224.02,232.15,223.98,1236
01/28/2025,238.26,75707570,230.85,240.19,230.81,1237
01/29/2025,239.36,45486100,234.12,239.86,234.01,1238
01/30/2025,237.59,55658280,238.67,240.79,237.21,1239
01/31/2025,236.00,101075100,247.19,247.19,233.44,1240
02/03/2025,228.01,73063300,229.99,231.83,225.70,1241
02/04/2025,232.80,45067300,227.25,233.13,226.65,1242
02/05/2025,232.47,39664990,228.53,232.67,228.27,1243
02/06/2025,233.22,29925350,231.29,233.80,230.43,1244
02/07/2025,227.63,39707220,232.60,234.00,227.26,1245
02/10/2025,227.65,33115650,229.57,230.59,227.20,1246
02/11/2025,232.62,53718360,228.20,235.23,228.13,1247
02/12/2025,236.87,45243290,231.20,236.96,230.68,1248
02/13/2025,241.53,53614050,236.91,242.34,235.57,1249
02/14/2025,244.60,40896230,241.25,245.55,240.99,1250
02/18/2025,244.47,48822490,244.15,245.18,241.84,1251
02/19/2025,244.87,32204220,244.66,246.01,243.16,1252
02/20/2025,245.83,32316910,244.94,246.78,244.29,1253
02/21/2025,245.55,53197430,245.95,248.69,245.22,1254
02/24/2025,247.10,51326400,244.93,248.86,244.42,1255
02/25/2025,247.04,48013270,248.00,250.00,244.91,1256
